# creator_id: h2
# curie_map:
#   ICD10CM: 'ICD10CM:'
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/mondo-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
NCI:C7431	skos:narrowMatch	ICD10CM:C56.2	Unspecified	Malignant neoplasm of left ovary																																	
NCI:C9311	skos:relatedMatch	ICD10CM:C53.9	Unspecified	Malignant neoplasm: Cervix uteri, unspecified																																	
NCI:C9311	skos:exactMatch	ICD10CM:C53	Unspecified	Malignant neoplasm of cervix uteri																																	
NCI:C9311	skos:relatedMatch	ICD10CM:C53.8	Unspecified	Malignant neoplasm: Overlapping lesion of cervix uteri																																	
NCI:C37193	skos:relatedMatch	ICD10CM:C84.64	Unspecified	Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb																																	
NCI:C37193	skos:relatedMatch	ICD10CM:C84.68	Unspecified	Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites																																	
NCI:C37193	skos:relatedMatch	ICD10CM:C84.61	Unspecified	Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck																																	
NCI:C37193	skos:relatedMatch	ICD10CM:C84.60	Unspecified	Anaplastic large cell lymphoma, ALK-positive, unspecified site																																	
NCI:C37193	skos:relatedMatch	ICD10CM:C84.69	Unspecified	Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites																																	
NCI:C9338	skos:relatedMatch	ICD10CM:C74.90	Unspecified	Malignant neoplasm of unspecified part of unspecified adrenal gland																																	
NCI:C9338	skos:relatedMatch	ICD10CM:C74.91	Unspecified	Malignant neoplasm of unspecified part of right adrenal gland																																	
NCI:C9338	skos:relatedMatch	ICD10CM:C74.9	Unspecified	Malignant neoplasm: Adrenal gland, unspecified																																	
NCI:C9338	skos:exactMatch	ICD10CM:C74	Unspecified	Malignant neoplasm of adrenal gland																																	
NCI:C9338	skos:relatedMatch	ICD10CM:C74.92	Unspecified	Malignant neoplasm of unspecified part of left adrenal gland																																	
NCI:C3052	skos:narrowMatch	ICD10CM:D49.0	Unspecified	Neoplasm of unspecified behavior of digestive system																																	
NCI:C3052	skos:narrowMatch	ICD10CM:D37.9	Unspecified	Neoplasm of uncertain or unknown behaviour: Digestive organ, unspecified																																	
NCI:C3052	skos:narrowMatch	ICD10CM:D37.8	Unspecified	Neoplasm of uncertain behavior of other specified digestive organs																																	
NCI:C7404	skos:narrowMatch	ICD10CM:C02.4	Unspecified	Malignant neoplasm: Lingual tonsil																																	
NCI:C7404	skos:exactMatch	ICD10CM:C09	Unspecified	Malignant neoplasm of tonsil																																	
NCI:C7404	skos:relatedMatch	ICD10CM:C09.8	Unspecified	Malignant neoplasm: Overlapping lesion of tonsil																																	
NCI:C7404	skos:relatedMatch	ICD10CM:C09.9	Unspecified	Malignant neoplasm: Tonsil, unspecified																																	
NCI:C7484	skos:exactMatch	ICD10CM:C32	Unspecified	Malignant neoplasm of larynx																																	
NCI:C7484	skos:relatedMatch	ICD10CM:C32.9	Unspecified	Malignant neoplasm: Larynx, unspecified																																	
NCI:C7484	skos:narrowMatch	ICD10CM:C32.3	Unspecified	Malignant neoplasm: Laryngeal cartilage																																	
NCI:C7484	skos:relatedMatch	ICD10CM:C32.8	Unspecified	Malignant neoplasm: Overlapping lesion of larynx																																	
NCI:C174129	skos:relatedMatch	ICD10CM:C92.60	Unspecified	Acute myeloid leukemia with 11q23-abnormality not having achieved remission																																	
NCI:C174129	skos:exactMatch	ICD10CM:C92.6	Unspecified	Acute myeloid leukaemia with 11q23-abnormality																																	
NCI:C7190	skos:narrowMatch	ICD10CM:C13.2	Unspecified	Malignant neoplasm: Posterior wall of hypopharynx																																	
NCI:C7190	skos:relatedMatch	ICD10CM:C13.8	Unspecified	Malignant neoplasm: Overlapping lesion of hypopharynx																																	
NCI:C7190	skos:narrowMatch	ICD10CM:C13.1	Unspecified	Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect																																	
NCI:C7190	skos:relatedMatch	ICD10CM:C13.9	Unspecified	Malignant neoplasm: Hypopharynx, unspecified																																	
NCI:C4819	skos:relatedMatch	ICD10CM:C44.92	Unspecified	Squamous cell carcinoma of skin, unspecified																																	
NCI:C4819	skos:narrowMatch	ICD10CM:C44.320	Unspecified	Squamous cell carcinoma of skin of unspecified parts of face																																	
NCI:C4819	skos:narrowMatch	ICD10CM:C44.42	Unspecified	Squamous cell carcinoma of skin of scalp and neck																																	
NCI:C4819	skos:narrowMatch	ICD10CM:C44.82	Unspecified	Squamous cell carcinoma of overlapping sites of skin																																	
NCI:C4819	skos:narrowMatch	ICD10CM:C44.329	Unspecified	Squamous cell carcinoma of skin of other parts of face																																	
NCI:C3641	skos:relatedMatch	ICD10CM:D05.9	Unspecified	Carcinoma in situ of breast, unspecified																																	
NCI:C3641	skos:broadMatch	ICD10CM:D05	Unspecified	Carcinoma in situ of breast																																	
NCI:C3641	skos:relatedMatch	ICD10CM:D05.8	Unspecified	Other specified type of carcinoma in situ of breast																																	
NCI:C72074	skos:relatedMatch	ICD10CM:C7A.00	Unspecified	Malignant carcinoid tumor of unspecified site																																	
NCI:C3234	skos:relatedMatch	ICD10CM:C45.7	Unspecified	Mesothelioma of other sites																																	
NCI:C3234	skos:relatedMatch	ICD10CM:C45.9	Unspecified	Mesothelioma, unspecified																																	
NCI:C3234	skos:exactMatch	ICD10CM:C45	Unspecified	Mesothelioma																																	
NCI:C4665	skos:relatedMatch	ICD10CM:C90	Unspecified	Multiple myeloma and malignant plasma cell neoplasms																																	
NCI:C8559	skos:relatedMatch	ICD10CM:C75.5	Unspecified	Malignant neoplasm: Aortic body and other paraganglia																																	
NCI:C4013	skos:narrowMatch	ICD10CM:C30	Unspecified	Malignant neoplasm of nasal cavity and middle ear																																	
NCI:C4013	skos:relatedMatch	ICD10CM:C76.0	Unspecified	Malignant neoplasm of other and ill-defined sites: Head, face and neck																																	
NCI:C3576	skos:exactMatch	ICD10CM:C76.1	Unspecified	Malignant neoplasm of other and ill-defined sites: Thorax																																	
NCI:C3576	skos:relatedMatch	ICD10CM:C38	Unspecified	Malignant neoplasm of heart, mediastinum and pleura																																	
NCI:C3467	skos:relatedMatch	ICD10CM:C84.A3	Unspecified	Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes																																	
NCI:C7478	skos:relatedMatch	ICD10CM:C15.8	Unspecified	Malignant neoplasm: Overlapping lesion of oesophagus																																	
NCI:C7478	skos:exactMatch	ICD10CM:C15	Unspecified	Malignant neoplasm of oesophagus																																	
NCI:C7478	skos:relatedMatch	ICD10CM:C15.9	Unspecified	Malignant neoplasm: Oesophagus, unspecified																																	
NCI:C4627	skos:relatedMatch	ICD10CM:C72.9	Unspecified	Malignant neoplasm: Central nervous system, unspecified																																	
NCI:C4627	skos:relatedMatch	ICD10CM:C72	Unspecified	Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system																																	
NCI:C3577	skos:relatedMatch	ICD10CM:C78.0	Unspecified	Secondary malignant neoplasm of lung																																	
NCI:C3577	skos:relatedMatch	ICD10CM:C78.02	Unspecified	Secondary malignant neoplasm of left lung																																	
NCI:C3577	skos:relatedMatch	ICD10CM:C78.00	Unspecified	Secondary malignant neoplasm of unspecified lung																																	
NCI:C3577	skos:relatedMatch	ICD10CM:C78.01	Unspecified	Secondary malignant neoplasm of right lung																																	
NCI:C4438	skos:exactMatch	ICD10CM:C22.3	Unspecified	Malignant neoplasm: Angiosarcoma of liver																																	
NCI:C26781	skos:narrowMatch	ICD10CM:K21.0	Unspecified	Gastro-oesophageal reflux disease with oesophagitis																																	
NCI:C3457	skos:relatedMatch	ICD10CM:C85.19	Unspecified	Unspecified B-cell lymphoma, extranodal and solid organ sites																																	
NCI:C3457	skos:relatedMatch	ICD10CM:C85.10	Unspecified	Unspecified B-cell lymphoma, unspecified site																																	
NCI:C3457	skos:relatedMatch	ICD10CM:C85.16	Unspecified	Unspecified B-cell lymphoma, intrapelvic lymph nodes																																	
NCI:C3457	skos:relatedMatch	ICD10CM:C85.17	Unspecified	Unspecified B-cell lymphoma, spleen																																	
NCI:C3457	skos:relatedMatch	ICD10CM:C85.18	Unspecified	Unspecified B-cell lymphoma, lymph nodes of multiple sites																																	
NCI:C3549	skos:narrowMatch	ICD10CM:C38.2	Unspecified	Malignant neoplasm: Posterior mediastinum																																	
NCI:C3549	skos:relatedMatch	ICD10CM:C38.3	Unspecified	Malignant neoplasm: Mediastinum, part unspecified																																	
NCI:C3549	skos:narrowMatch	ICD10CM:C38.1	Unspecified	Malignant neoplasm: Anterior mediastinum																																	
NCI:C3547	skos:exactMatch	ICD10CM:C38.4	Unspecified	Malignant neoplasm: Pleura																																	
NCI:C4767	skos:broadMatch	ICD10CM:C69	Unspecified	Malignant neoplasm of eye and adnexa																																	
NCI:C2907	skos:narrowMatch	ICD10CM:D43.2	Unspecified	Neoplasm of uncertain or unknown behaviour: Brain, unspecified																																	
NCI:C2907	skos:narrowMatch	ICD10CM:D49.6	Unspecified	Neoplasm of unspecified behavior of brain																																	
NCI:C82547	skos:narrowMatch	ICD10CM:R90	Unspecified	Abnormal findings on diagnostic imaging of central nervous system																																	
NCI:C82547	skos:narrowMatch	ICD10CM:R91.8	Unspecified	Other nonspecific abnormal finding of lung field																																	
NCI:C82547	skos:narrowMatch	ICD10CM:R87	Unspecified	Abnormal findings in specimens from female genital organs																																	
NCI:C82547	skos:narrowMatch	ICD10CM:R83	Unspecified	Abnormal findings in cerebrospinal fluid																																	
NCI:C82547	skos:narrowMatch	ICD10CM:R93	Unspecified	Abnormal findings on diagnostic imaging of other body structures																																	
NCI:C3556	skos:exactMatch	ICD10CM:C54	Unspecified	Malignant neoplasm of corpus uteri																																	
NCI:C3556	skos:relatedMatch	ICD10CM:C54.9	Unspecified	Malignant neoplasm: Corpus uteri, unspecified																																	
NCI:C3642	skos:relatedMatch	ICD10CM:D07.5	Unspecified	Carcinoma in situ: Prostate																																	
NCI:C3552	skos:relatedMatch	ICD10CM:C55	Unspecified	Malignant neoplasm of uterus, part unspecified																																	
NCI:C3216	skos:exactMatch	ICD10CM:C69.2	Unspecified	Malignant neoplasm: Retina																																	
NCI:C3216	skos:narrowMatch	ICD10CM:C69.22	Unspecified	Malignant neoplasm of left retina																																	
NCI:C3216	skos:narrowMatch	ICD10CM:C69.21	Unspecified	Malignant neoplasm of right retina																																	
NCI:C3216	skos:narrowMatch	ICD10CM:C69.20	Unspecified	Malignant neoplasm of unspecified retina																																	
NCI:C3483	skos:relatedMatch	ICD10CM:C95.10	Unspecified	Chronic leukemia of unspecified cell type not having achieved remission																																	
NCI:C3562	skos:exactMatch	ICD10CM:C69.6	Unspecified	Malignant neoplasm: Orbit																																	
NCI:C3562	skos:narrowMatch	ICD10CM:C69.62	Unspecified	Malignant neoplasm of left orbit																																	
NCI:C3562	skos:narrowMatch	ICD10CM:C69.61	Unspecified	Malignant neoplasm of right orbit																																	
NCI:C3562	skos:narrowMatch	ICD10CM:C69.60	Unspecified	Malignant neoplasm of unspecified orbit																																	
NCI:C37194	skos:exactMatch	ICD10CM:C84.7	Unspecified	Anaplastic large cell lymphoma, ALK-negative																																	
NCI:C37194	skos:relatedMatch	ICD10CM:C84.72	Unspecified	Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes																																	
NCI:C6727	skos:narrowMatch	ICD10CM:Q85.0	Unspecified	Neurofibromatosis (nonmalignant)																																	
NCI:C27720	skos:relatedMatch	ICD10CM:D13.7	Unspecified	Benign neoplasm: Endocrine pancreas																																	
NCI:C15292	skos:exactMatch	ICD10CM:Z51.5	Unspecified	Palliative care																																	
NCI:C53649	skos:exactMatch	ICD10CM:B25	Unspecified	Cytomegaloviral disease																																	
NCI:C53649	skos:relatedMatch	ICD10CM:B25.9	Unspecified	Cytomegaloviral disease, unspecified																																	
NCI:C3575	skos:relatedMatch	ICD10CM:C75	Unspecified	Malignant neoplasm of other endocrine glands and related structures																																	
NCI:C26726	skos:relatedMatch	ICD10CM:B99	Unspecified	Other and unspecified infectious diseases																																	
NCI:C7379	skos:relatedMatch	ICD10CM:C21.0	Unspecified	Malignant neoplasm: Anus, unspecified																																	
NCI:C7379	skos:relatedMatch	ICD10CM:C21	Unspecified	Malignant neoplasm of anus and anal canal																																	
NCI:C7379	skos:narrowMatch	ICD10CM:C21.1	Unspecified	Malignant neoplasm: Anal canal																																	
NCI:C7525	skos:exactMatch	ICD10CM:C65	Unspecified	Malignant neoplasm of renal pelvis																																	
NCI:C7525	skos:narrowMatch	ICD10CM:C65.9	Unspecified	Malignant neoplasm of unspecified renal pelvis																																	
NCI:C7525	skos:narrowMatch	ICD10CM:C65.1	Unspecified	Malignant neoplasm of right renal pelvis																																	
NCI:C7525	skos:narrowMatch	ICD10CM:C65.2	Unspecified	Malignant neoplasm of left renal pelvis																																	
NCI:C8615	skos:relatedMatch	ICD10CM:C78.8	Unspecified	Secondary malignant neoplasm of other and unspecified digestive organs																																	
NCI:C8615	skos:relatedMatch	ICD10CM:C78.89	Unspecified	Secondary malignant neoplasm of other digestive organs																																	
NCI:C8615	skos:relatedMatch	ICD10CM:C78.6	Unspecified	Secondary malignant neoplasm of retroperitoneum and peritoneum																																	
NCI:C7318	skos:relatedMatch	ICD10CM:C93.00	Unspecified	Acute monoblastic/monocytic leukemia, not having achieved remission																																	
NCI:C7318	skos:exactMatch	ICD10CM:C93.0	Unspecified	Acute monoblastic/monocytic leukaemia																																	
