# curie_map:
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2024-11-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hp_lexical.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/hp.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
# mapping_provider: https://monarchinitiative.org/
subject_id	subject_label	object_id	object_label	mapping_justification	predicate_id	comment
MONDO:0022578	childhood bladder carcinoma	HP:0009725	Bladder neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022685	cerebellar agenesis	HP:0012642	Cerebellar agenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022687	cerebellar degeneration	HP:0001272	Cerebellar atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022687	cerebellar degeneration	HP:0002059	Cerebral atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022687	cerebellar degeneration	HP:0007313	Cerebral degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022687	cerebellar degeneration	HP:0012444	Brain atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022697	athetoid cerebral palsy	HP:0011445	Athetoid cerebral palsy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022715	Chiari malformation type 3	HP:0025661	Chiari type III malformation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022735	choroid plexus cyst	HP:0002190	Choroid plexus cyst	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022790	cleft tongue	HP:0010297	Bifid tongue	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022799	cold urticaria	HP:0410135	Cold urticaria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022823	congenital contractures	HP:0002803	Congenital contracture	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022904	cryofibrinogenemia	HP:0034422	Cryofibrinogenemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0022968	dextrocardia with situs inversus	HP:0001696	Situs inversus totalis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023069	enlarged vestibular aqueduct syndrome	HP:0011387	Enlarged vestibular aqueduct	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023073	eosinophilic cryptitis	HP:0032020	Eosinophilic bladder infiltration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023209	galactorrhoea-hyperprolactinaemia	HP:0000870	Increased circulating prolactin concentration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023419	hyperprolinemia	HP:0008358	Hyperprolinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023597	laryngeal papillomatosis	HP:0033001	Laryngeal papilloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023619	lentigo maligna melanoma	HP:0012059	Lentigo maligna melanoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0023682	tympanic paraganglioma	HP:0006715	Glomus tympanicum paraganglioma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024238	cerebral degeneration	HP:0002059	Cerebral atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024238	cerebral degeneration	HP:0007313	Cerebral degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024238	cerebral degeneration	HP:0012444	Brain atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024246	syringofibroadenoma	HP:0031018	Eccrine syringofibroadenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024264	hypothyroidism, congenital, nongoitrous, 2	HP:0005990	Thyroid hypoplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024264	hypothyroidism, congenital, nongoitrous, 2	HP:0008188	Thyroid dysgenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024264	hypothyroidism, congenital, nongoitrous, 2	HP:0008191	Thyroid agenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024265	Duane syndrome type 1	HP:0009921	Duane anomaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024276	glandular cell neoplasm	HP:0031493	Glandular cell neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024280	polyarticular arthritis	HP:0005764	Polyarticular arthritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024288	hyperbilirubinemia	HP:0002904	Hyperbilirubinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024290	enuresis	HP:0000805	Enuresis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024292	gastrointestinal polyp	HP:0200008	Intestinal polyposis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024296	vascular neoplasm	HP:0100742	Vascular neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024300	hypophosphatemic rickets	HP:0004912	Hypophosphatemic rickets	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024305	acquired hyperprolactinemia	HP:0000870	Increased circulating prolactin concentration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024306	acquired lactic acidosis	HP:0003128	Lactic acidosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024314	parasitemia	HP:0034523	Blood parasite	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024320	inner ear neoplasm	HP:0040096	Neoplasm of the inner ear	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024327	chronic renal failure syndrome	HP:0003774	Stage 5 chronic kidney disease	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024330	infectious otitis media	HP:0000371	Acute otitis media	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024330	infectious otitis media	HP:0000388	Otitis media	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024333	sciatica	HP:0011868	Sciatica	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024335	retrobulbar neuritis	HP:0100654	Retrobulbar optic neuritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024336	vulvar adenocarcinoma	HP:0030420	Vulvar adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024338	mucinous neoplasm	HP:0031495	Mucinous neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024355	respiratory tract infectious disorder	HP:0002788	Recurrent upper respiratory tract infections	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024355	respiratory tract infectious disorder	HP:0011947	Respiratory tract infection	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024419	enthesitis	HP:0100686	Enthesitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024430	allesthesia	HP:5200412	Allesthesia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024477	liver and intrahepatic bile duct neoplasm	HP:0002896	Neoplasm of the liver	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024498	glioma susceptibility 1	HP:0002888	Ependymoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024498	glioma susceptibility 1	HP:0009592	Astrocytoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024498	glioma susceptibility 1	HP:0012174	Glioblastoma multiforme	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024498	glioma susceptibility 1	HP:0033681	Oligodendroglioma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024503	digestive system neuroendocrine neoplasm	HP:0100570	Carcinoid tumor	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024504	enterochromaffin cell serotonin-producing pancreatic neuroendocrine tumor	HP:6000233	Carcinoid tumor of the pancreas	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024507	aniridia 1	HP:0000526	Aniridia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024519	renal hypodysplasia/aplasia 1	HP:0000104	Renal agenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024519	renal hypodysplasia/aplasia 1	HP:0000110	Renal dysplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024521	aortic aneurysm, familial abdominal, 1	HP:0005112	Abdominal aortic aneurysm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024523	aortic valve disease 1	HP:0001647	Bicuspid aortic valve	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024525	Fanconi renotubular syndrome 1	HP:0001994	Renal Fanconi syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024533	pulmonary hypertension, primary, 1	HP:0002092	Pulmonary arterial hypertension	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024554	D-2-hydroxyglutaric aciduria 1	HP:0012321	D-2-hydroxyglutaric aciduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024560	PDA1	HP:0001643	Patent ductus arteriosus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024582	male reproductive system neoplasm	HP:0033019	Male reproductive system neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024609	vulvar squamous cell carcinoma	HP:0030417	Squamous cell carcinoma of the vulva	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024613	bipolar depression	HP:0007302	Bipolar affective disorder	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024619	central nervous system infectious disorder	HP:0011450	Unusual CNS infection	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024647	urolithiasis	HP:0034368	Urolithiasis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024676	childhood kidney Wilms tumor	HP:0002667	Nephroblastoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024677	pancreatic insulinoma	HP:0012197	Insulinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024890	pineal parenchymal cell neoplasm	HP:0030693	Supratentorial neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024890	pineal parenchymal cell neoplasm	HP:0030694	Pineal parenchymal cell neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0024891	non-infectious meningitis	HP:0033430	Non-infectious meningitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0025419	furunculosis	HP:0020083	Furuncle	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0025667	limbal stem cell deficiency	HP:0032107	Limbal stem cell deficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0027676	congenital anomalies of kidney and urinary tract 2	HP:0000074	Ureteropelvic junction obstruction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0027766	generalized lipodystrophy	HP:0009064	Generalized lipodystrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0031332	Glanzmann thrombasthenia 1	HP:0001872	Abnormality of thrombocytes	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0031332	Glanzmann thrombasthenia 1	HP:0001975	Decreased platelet glycoprotein IIb-IIIa	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0033004	polycystic kidney disease 4	HP:0002612	Congenital hepatic fibrosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0035449	atelencephaly	HP:0025692	Atelencephaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0035450	aprosencephaly	HP:0007268	Aprosencephaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0035696	incomplete septal cirrhosis	HP:0031015	Intrahepatic portal vein sclerosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0036688	rhabdomyoma	HP:0009730	Rhabdomyoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0036870	lymphatic vessel neoplasm	HP:0012797	Lymphatic vessel neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0037253	ovarian thecoma	HP:0030983	Ovarian thecoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0037748	hyperlipoproteinemia	HP:0010980	Hyperlipoproteinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0041182	polymorphic light eruption	HP:0032379	Polymorphous light eruption	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0041526	pregnancy disorder with abortive outcome	HP:0003826	Stillbirth	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0042485	infective arthritis	HP:0003095	Septic arthritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0042496	ergotism	HP:0001055	Erysipelas	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0042727	sacrococcygeal teratoma	HP:0009793	Presacral teratoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0042727	sacrococcygeal teratoma	HP:0030736	Sacrococcygeal teratoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0042981	aortic valve stenosis	HP:0001650	Aortic valve stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043003	familial acanthosis nigricans	HP:0000956	Acanthosis nigricans	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043209	albinism	HP:0001022	Albinism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043233	exfoliative dermatitis	HP:0001019	Erythroderma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043237	glossodynia	HP:0030811	Tongue pain	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043243	leukoplakia	HP:0002745	Oral leukoplakia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043247	Mallory-Weiss syndrome	HP:0032062	Mallory-Weiss tear	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043251	odontoma	HP:0011068	Odontoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043287	superior vena cava syndrome	HP:0031041	Obstruction of the superior vena cava	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043303	hyperacusis	HP:0002183	Phonophobia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043303	hyperacusis	HP:0010780	Hyperacusis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043310	amaurosis fugax	HP:0100576	Amaurosis fugax	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043346	progressive transformation of germinal centers	HP:0020262	Progressive transformation of germinal centers	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043370	secondary adrenal insufficiency	HP:0011734	Central adrenal insufficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043465	achlorhydria	HP:0032448	Achlorhydria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043494	arteritis	HP:0012089	Arteritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043537	cluster headache syndrome	HP:0012199	Cluster headache	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043731	lytic metastatic bone lesion	HP:0002797	Osteolysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043765	presbycusis	HP:0040113	Old-aged sensorineural hearing impairment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043775	respiratory paralysis	HP:0002203	Respiratory paralysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043775	respiratory paralysis	HP:0006597	Diaphragmatic paralysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043786	serositis	HP:0045073	Serositis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0043982	cubital tunnel syndrome	HP:0012186	Entrapment neuropathy of the ulnar nerve at elbow	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044001	hearing loss, mixed conductive-sensorineural	HP:0000410	Mixed hearing impairment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044037	livedo reticularis	HP:0033260	Livedo racemosa	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044037	livedo reticularis	HP:0033505	Livedo reticularis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044138	hyalitis	HP:0011531	Vitritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044203	foveal hypoplasia	HP:0007750	Hypoplasia of the fovea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044212	chronic idiopathic urticaria	HP:0410133	Chronic idiopathic urticaria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044339	lumbar disk degenerative disorder	HP:0008419	Intervertebral disc degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044704	oropharynx squamous cell carcinoma	HP:0012182	Oropharyngeal squamous cell carcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044751	chronic diarrheal disease	HP:0002028	Chronic diarrhea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044753	lumbar spinal stenosis	HP:0004610	Lumbar spinal canal stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044765	steroid-resistant nephrotic syndrome	HP:0012588	Steroid-resistant nephrotic syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044768	vagus nerve paraganglioma	HP:0002886	Vagal paraganglioma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044781	nephrotic syndrome of childhood - steroid sensitive	HP:0025647	Steroid-sensitive nephrotic syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044782	esophageal ulcer	HP:0004791	Esophageal ulceration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044784	myxoma	HP:0011672	Cardiac myxoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0044784	myxoma	HP:0030428	Cutaneous myxoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
